transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,payment_channel,status,currency
T003803,A00045,M0055,2025-06-02 16:22:48,Purchase,2701.23,Card,Failed,INR
T003804,A00105,M0009,2024-09-25 11:20:34,Refund,662.02,NetBanking,Success,INR
T003805,A00348,M0015,2025-01-10 04:45:11,Purchase,222.35,Card,Success,INR
T003806,A00281,M0037,2024-01-04 20:09:35,Purchase,588.18,UPI,Success,INR
T003807,A00234,M0050,2024-05-17 06:41:39,Purchase,717.76,Card,Success,INR
T003808,A00189,M0084,2024-08-18 19:13:26,Purchase,1032.0,UPI,Success,INR
T003809,A00044,M0072,2025-08-22 13:58:13,Purchase,1230.79,Wallet,Success,INR
T003810,A00225,M0096,2025-06-12 04:10:29,Transfer,2619.94,Card,Success,INR
T003811,A00430,M0021,2024-02-21 08:50:11,Purchase,828.13,UPI,Success,INR
T003812,A00142,M0057,2025-10-07 04:23:13,Purchase,649.06,Card,Success,INR
T003813,A00136,M0019,2025-12-23 13:21:46,Purchase,1143.7,NetBanking,Success,INR
T003814,A00176,M0093,2024-11-20 23:47:42,Transfer,1364.28,UPI,Success,INR
T003815,A00142,M0058,2025-12-17 23:32:44,Purchase,638.3,UPI,Success,INR
T003816,A00449,M0095,2025-12-23 23:22:11,Purchase,236.82,NetBanking,Success,INR
T003817,A00080,M0006,2024-10-03 00:16:12,Bill_Payment,705.63,UPI,Failed,INR
T003818,A00082,M0004,2025-06-19 00:06:00,Purchase,2268.09,UPI,Success,INR
T003819,A00135,M0043,2025-04-30 00:43:52,Transfer,1021.54,Card,Success,INR
T003820,A00207,M0093,2025-05-30 09:59:18,Bill_Payment,3359.23,NetBanking,Success,INR
T003821,A00344,M0042,2024-05-31 22:28:02,Purchase,1723.82,NetBanking,Success,INR
T003822,A00177,M0003,2025-04-27 05:00:08,Bill_Payment,681.89,UPI,Success,INR
T003823,A00383,M0001,2024-09-15 21:34:16,Bill_Payment,4113.93,UPI,Success,INR
T003824,A00243,M0055,2024-11-19 08:24:43,Purchase,501.62,Card,Success,INR
T003825,A00055,M0015,2024-06-16 14:08:28,Bill_Payment,242.83,NetBanking,Success,INR
T003826,A00141,M0047,2025-11-18 02:10:18,Purchase,1494.68,Card,Success,INR
T003827,A00440,M0085,2024-11-05 19:37:35,Purchase,541.59,UPI,Success,INR
T003828,A00056,M0046,2025-04-23 08:29:39,Bill_Payment,1042.1,UPI,Success,INR
T003829,A00015,M0058,2024-02-25 15:19:38,Bill_Payment,417.89,NetBanking,Success,INR
T003830,A00185,M0095,2025-09-11 15:59:44,Transfer,1101.12,Card,Success,INR
T003831,A00314,M0071,2025-04-17 18:03:40,Purchase,1696.49,UPI,Failed,INR
T003832,A00419,M0081,2024-10-22 00:16:15,Transfer,1937.82,UPI,Success,INR
T003833,A00088,M0083,2025-04-05 17:37:59,Transfer,393.68,Wallet,Success,INR
T003834,A00097,M0039,2024-11-19 04:31:05,Purchase,324.18,ATM,Success,INR
T003835,A00144,M0003,2024-05-20 17:38:38,Refund,1568.28,UPI,Success,INR
T003836,A00008,M0030,2025-10-28 01:11:58,Purchase,779.29,UPI,Success,INR
T003837,A00215,M0035,2024-09-18 09:44:41,Purchase,664.42,UPI,Failed,INR
T003838,A00173,M0057,2025-02-23 16:17:29,Purchase,986.5,UPI,Success,INR
T003839,A00223,M0029,2024-08-28 11:57:49,Purchase,940.71,UPI,Success,INR
T003840,A00040,M0050,2024-12-20 21:51:10,Transfer,1535.42,UPI,Success,INR
T003841,A00182,M0062,2025-08-11 21:12:57,Purchase,1700.64,NetBanking,Success,INR
T003842,A00270,M0052,2024-06-28 03:27:07,Withdrawal,2658.46,Card,Success,INR
T003843,A00187,M0014,2024-03-06 11:10:51,Purchase,869.22,NetBanking,Pending,INR
T003844,A00245,M0035,2024-12-13 06:59:25,Purchase,2687.04,NetBanking,Success,INR
T003845,A00309,M0028,2024-06-19 18:41:25,Withdrawal,1860.81,UPI,Success,INR
T003846,A00231,M0058,2025-04-18 18:02:07,Purchase,2406.0,UPI,Success,INR
T003847,A00383,M0030,2025-06-17 20:19:30,Transfer,405.01,Wallet,Success,INR
T003848,A00155,M0090,2025-01-01 21:09:10,Withdrawal,999.49,NetBanking,Success,INR
T003849,A00175,M0007,2024-04-16 06:54:26,Transfer,6037.31,Card,Success,INR
T003850,A00336,M0039,2025-03-14 02:51:22,Transfer,319.24,UPI,Pending,INR
T003851,A00115,M0095,2024-08-14 05:38:39,Bill_Payment,5499.34,Wallet,Pending,INR
T003852,A00390,M0069,2025-03-19 10:12:06,Refund,5284.61,UPI,Success,INR
T003853,A00311,M0035,2025-03-17 04:16:52,Purchase,2119.14,UPI,Success,INR
T003854,A00300,M0052,2025-01-30 20:26:26,Transfer,326.34,Wallet,Success,INR
T003855,A00018,M0014,2025-12-28 06:49:43,Purchase,902.42,NetBanking,Success,INR
T003856,A00272,M0063,2025-08-03 23:12:57,Purchase,2237.94,Card,Success,INR
T003857,A00012,M0036,2024-03-24 17:12:02,Purchase,332.54,UPI,Success,INR
T003858,A00404,M0091,2025-09-06 01:43:05,Refund,2015.47,Card,Failed,INR
T003859,A00301,M0024,2025-07-04 23:59:08,Transfer,1208.57,Card,Success,INR
T003860,A00192,M0040,2024-01-13 15:39:49,Purchase,657.14,NetBanking,Success,INR
T003861,A00232,M0029,2025-11-23 04:50:23,Purchase,400.5,Card,Success,INR
T003862,A00443,M0053,2025-05-07 14:14:28,Bill_Payment,4077.12,ATM,Success,INR
T003863,A00093,M0022,2024-09-24 11:34:04,Purchase,2206.36,UPI,Success,INR
T003864,A00218,M0072,2025-06-08 10:13:06,Purchase,945.34,UPI,Success,INR
T003865,A00278,M0015,2024-04-29 20:58:45,Bill_Payment,1131.55,UPI,Success,INR
T003866,A00353,M0069,2024-12-18 23:15:44,Transfer,861.74,Card,Success,INR
T003867,A00303,M0064,2024-02-26 08:27:57,Purchase,215.52,NetBanking,Failed,INR
T003868,A00029,M0004,2024-02-09 00:59:31,Purchase,3496.93,NetBanking,Success,INR
T003869,A00301,M0075,2024-12-01 05:26:16,Bill_Payment,1335.36,UPI,Failed,INR
T003870,A00077,M0018,2025-10-01 17:25:03,Bill_Payment,2588.78,Wallet,Success,INR
T003871,A00009,M0042,2024-06-21 02:41:20,Purchase,728.65,UPI,Success,INR
T003872,A00024,M0030,2025-06-30 07:08:26,Purchase,1191.45,UPI,Success,INR
T003873,A00015,M0015,2024-09-15 22:10:54,Purchase,1462.54,Card,Success,INR
T003874,A00164,M0070,2025-05-31 23:56:35,Transfer,2773.99,UPI,Success,INR
T003875,A00013,M0055,2025-12-30 17:55:27,Withdrawal,5506.57,Card,Failed,INR
T003876,A00347,M0053,2025-06-06 19:36:05,Purchase,801.21,UPI,Success,INR
T003877,A00172,M0016,2024-04-26 13:27:16,Withdrawal,802.03,UPI,Success,INR
T003878,A00357,M0073,2024-07-02 00:46:14,Transfer,879.07,UPI,Pending,INR
T003879,A00327,M0034,2024-04-25 04:42:52,Withdrawal,641.19,UPI,Success,INR
T003880,A00200,M0027,2024-06-10 03:54:08,Bill_Payment,11870.56,UPI,Success,INR
T003881,A00378,M0013,2025-08-01 22:17:05,Purchase,241.43,UPI,Success,INR
T003882,A00076,M0100,2025-12-12 22:51:13,Purchase,12304.96,NetBanking,Success,INR
T003883,A00164,M0027,2025-06-26 22:39:10,Transfer,1948.48,UPI,Success,INR
T003884,A00372,M0073,2025-08-09 21:18:00,Bill_Payment,1018.09,Card,Success,INR
T003885,A00061,M0069,2024-08-24 16:00:02,Purchase,516.01,Card,Pending,INR
T003886,A00424,M0086,2024-03-06 18:26:43,Bill_Payment,1057.41,NetBanking,Success,INR
T003887,A00245,M0031,2024-03-10 07:33:02,Purchase,660.26,NetBanking,Success,INR
T003888,A00382,M0003,2025-03-22 22:11:16,Purchase,3798.35,UPI,Success,INR
T003889,A00155,M0030,2025-02-19 21:29:33,Purchase,1935.12,UPI,Success,INR
T003890,A00257,M0021,2025-06-15 13:04:19,Refund,4933.6,Card,Success,INR
T003891,A00244,M0099,2025-03-16 02:26:27,Transfer,844.41,NetBanking,Success,INR
T003892,A00162,M0006,2025-04-08 00:06:33,Purchase,1245.4,UPI,Success,INR
T003893,A00068,M0092,2025-01-30 17:09:35,Refund,1004.59,Card,Success,INR
T003894,A00344,M0032,2025-12-11 16:30:54,Withdrawal,783.34,NetBanking,Success,INR
T003895,A00277,M0042,2025-07-04 03:20:56,Bill_Payment,434.36,NetBanking,Success,INR
T003896,A00161,M0062,2025-10-18 17:04:43,Purchase,2095.27,Card,Success,INR
T003897,A00391,M0089,2025-07-10 12:29:17,Purchase,1490.59,UPI,Success,INR
T003898,A00449,M0032,2025-01-29 07:53:49,Transfer,1050.99,UPI,Success,INR
T003899,A00259,M0099,2024-11-21 12:45:09,Withdrawal,1724.43,UPI,Success,INR
T003900,A00307,M0086,2024-03-31 14:41:46,Transfer,756.78,UPI,Success,INR
T003901,A00335,M0088,2024-03-10 23:58:10,Transfer,1111.74,Wallet,Success,INR
T003902,A00095,M0039,2024-06-14 12:19:49,Withdrawal,2382.32,UPI,Success,INR
T003903,A00438,M0064,2025-10-03 05:48:25,Purchase,2694.0,UPI,Success,INR
T003904,A00246,M0030,2024-08-01 14:55:30,Transfer,4338.87,UPI,Success,INR
T003905,A00221,M0063,2025-08-23 15:59:17,Purchase,403.99,Card,Success,INR
T003906,A00123,M0096,2024-11-30 23:55:13,Purchase,461.11,Card,Success,INR
T003907,A00187,M0031,2025-01-03 18:23:19,Purchase,388.88,Card,Success,INR
T003908,A00262,M0087,2025-08-06 13:08:21,Withdrawal,611.92,Wallet,Success,INR
T003909,A00413,M0040,2025-11-07 23:32:32,Bill_Payment,811.04,Card,Success,INR
T003910,A00273,M0033,2024-02-18 13:07:39,Purchase,1625.15,UPI,Success,INR
T003911,A00373,M0063,2024-02-21 20:46:41,Purchase,3127.83,NetBanking,Success,INR
T003912,A00060,M0025,2024-10-15 01:16:14,Purchase,769.34,NetBanking,Success,INR
T003913,A00406,M0036,2025-09-17 15:46:16,Bill_Payment,1838.26,UPI,Success,INR
T003914,A00408,M0024,2024-08-26 06:52:17,Transfer,3464.06,UPI,Success,INR
T003915,A00125,M0095,2024-05-12 06:29:50,Refund,727.98,NetBanking,Success,INR
T003916,A00337,M0058,2024-06-14 14:32:10,Bill_Payment,851.36,UPI,Success,INR
T003917,A00341,M0039,2025-01-08 19:44:42,Purchase,1163.87,Card,Success,INR
T003918,A00051,M0046,2025-01-07 14:54:02,Purchase,242.73,NetBanking,Success,INR
T003919,A00178,M0077,2025-04-22 05:54:40,Transfer,1737.44,UPI,Success,INR
T003920,A00139,M0010,2025-04-23 05:50:37,Purchase,370.79,Card,Failed,INR
T003921,A00440,M0087,2025-10-11 11:16:16,Purchase,2232.18,UPI,Failed,INR
T003922,A00327,M0082,2025-08-13 07:56:04,Purchase,744.08,UPI,Success,INR
T003923,A00170,M0032,2025-11-12 23:43:59,Transfer,692.73,Card,Success,INR
T003924,A00039,M0097,2025-09-26 07:48:07,Transfer,454.51,UPI,Success,INR
T003925,A00069,M0036,2025-11-18 21:10:13,Purchase,1784.51,NetBanking,Success,INR
T003926,A00236,M0028,2024-10-26 03:33:23,Transfer,1774.07,UPI,Success,INR
T003927,A00048,M0016,2024-03-22 12:46:42,Purchase,728.04,UPI,Success,INR
T003928,A00381,M0016,2024-03-27 18:32:41,Withdrawal,5529.66,UPI,Success,INR
T003929,A00057,M0018,2024-08-12 19:48:30,Withdrawal,1131.01,NetBanking,Success,INR
T003930,A00277,M0008,2024-01-16 21:49:39,Purchase,1082.94,UPI,Success,INR
T003931,A00338,M0080,2024-12-23 04:29:23,Transfer,1156.76,UPI,Failed,INR
T003932,A00099,M0075,2024-06-11 18:59:40,Transfer,594.5,Card,Success,INR
T003933,A00404,M0070,2025-09-01 20:14:43,Purchase,448.33,Card,Success,INR
T003934,A00015,M0001,2025-10-29 14:24:45,Purchase,783.54,UPI,Success,INR
T003935,A00325,M0062,2025-05-28 23:59:00,Refund,1940.28,Wallet,Success,INR
T003936,A00179,M0076,2024-12-15 10:12:44,Purchase,207.23,ATM,Success,INR
T003937,A00332,M0038,2025-11-11 17:15:26,Transfer,284.41,UPI,Success,INR
T003938,A00062,M0092,2025-04-08 18:40:24,Bill_Payment,634.73,UPI,Success,INR
T003939,A00119,M0045,2025-01-09 13:04:15,Purchase,218.18,Wallet,Success,INR
T003940,A00037,M0058,2024-04-01 14:19:59,Purchase,306.42,UPI,Pending,INR
T003941,A00134,M0081,2024-06-29 22:59:47,Bill_Payment,2272.23,Wallet,Success,INR
T003942,A00026,M0001,2024-10-27 21:40:40,Purchase,739.2,UPI,Success,INR
T003943,A00008,M0032,2025-10-21 11:02:00,Transfer,512.19,Card,Success,INR
T003944,A00004,M0008,2024-07-07 12:21:24,Withdrawal,1243.84,ATM,Success,INR
T003945,A00021,M0040,2024-11-09 10:47:32,Withdrawal,1216.21,UPI,Success,INR
T003946,A00415,M0056,2025-05-07 03:40:19,Refund,3127.98,UPI,Success,INR
T003947,A00149,M0063,2024-05-07 13:34:25,Bill_Payment,221.05,Card,Success,INR
T003948,A00025,M0088,2025-06-02 15:07:37,Transfer,476.38,Wallet,Success,INR
T003949,A00143,M0074,2025-03-01 10:13:37,Bill_Payment,640.78,UPI,Success,INR
T003950,A00245,M0074,2025-07-12 19:09:53,Bill_Payment,1559.35,Wallet,Success,INR
T003951,A00419,M0036,2025-07-18 14:33:00,Refund,14804.78,Card,Success,INR
T003952,A00433,M0089,2024-07-05 14:00:00,Withdrawal,1858.91,ATM,Success,INR
T003953,A00043,M0057,2025-07-03 10:04:18,Purchase,863.26,NetBanking,Success,INR
T003954,A00425,M0074,2025-03-28 22:30:06,Withdrawal,367.99,Card,Success,INR
T003955,A00293,M0083,2025-04-15 13:35:57,Purchase,328.79,NetBanking,Success,INR
T003956,A00185,M0045,2025-07-18 05:04:41,Purchase,2472.12,UPI,Success,INR
T003957,A00042,M0079,2024-08-11 21:27:44,Purchase,536.3,Wallet,Success,INR
T003958,A00431,M0080,2024-06-02 14:15:31,Bill_Payment,797.37,UPI,Success,INR
T003959,A00092,M0002,2025-07-13 12:41:20,Purchase,4873.38,UPI,Success,INR
T003960,A00317,M0093,2024-12-16 10:45:23,Withdrawal,234.36,Card,Success,INR
T003961,A00398,M0068,2024-05-26 02:49:22,Transfer,1398.89,UPI,Success,INR
T003962,A00324,M0050,2025-07-29 14:11:35,Purchase,486.25,NetBanking,Success,INR
T003963,A00053,M0029,2024-12-14 03:08:58,Transfer,4782.14,NetBanking,Success,INR
T003964,A00084,M0095,2024-06-30 03:14:35,Transfer,471.2,UPI,Success,INR
T003965,A00034,M0081,2025-09-28 05:34:40,Bill_Payment,2002.25,UPI,Success,INR
T003966,A00076,M0010,2024-06-27 03:52:16,Purchase,215.43,Card,Success,INR
T003967,A00353,M0027,2024-02-08 02:46:59,Purchase,4437.96,Wallet,Success,INR
T003968,A00408,M0015,2024-01-03 18:41:22,Transfer,2509.28,NetBanking,Success,INR
T003969,A00404,M0060,2024-03-04 13:48:01,Purchase,664.76,UPI,Success,INR
T003970,A00197,M0031,2024-01-29 20:31:01,Purchase,1561.94,ATM,Success,INR
T003971,A00286,M0021,2025-01-06 01:14:46,Purchase,2595.65,UPI,Pending,INR
T003972,A00088,M0060,2025-06-06 22:47:01,Transfer,1258.34,UPI,Success,INR
T003973,A00235,M0058,2024-04-06 22:11:04,Purchase,773.02,UPI,Success,INR
T003974,A00232,M0041,2025-03-17 05:18:32,Transfer,1003.97,UPI,Success,INR
T003975,A00007,M0046,2024-07-21 14:21:37,Refund,1210.78,Card,Success,INR
T003976,A00292,M0045,2025-02-14 15:33:18,Withdrawal,1153.68,Card,Success,INR
T003977,A00038,M0026,2024-01-21 07:22:56,Purchase,1621.44,NetBanking,Success,INR
T003978,A00052,M0051,2025-07-04 13:55:00,Purchase,437.41,Card,Success,INR
T003979,A00143,M0036,2024-04-11 22:33:58,Purchase,611.93,UPI,Success,INR
T003980,A00430,M0052,2024-02-15 05:55:20,Purchase,771.9,Card,Success,INR
T003981,A00407,M0081,2024-03-06 23:19:33,Purchase,1675.56,UPI,Success,INR
T003982,A00396,M0051,2025-08-25 18:15:29,Purchase,277.2,Card,Success,INR
T003983,A00221,M0003,2024-06-12 23:34:39,Transfer,1259.55,UPI,Success,INR
T003984,A00428,M0014,2024-04-20 08:05:44,Bill_Payment,2214.33,UPI,Success,INR
T003985,A00240,M0049,2024-12-03 15:55:26,Bill_Payment,1145.46,UPI,Success,INR
T003986,A00143,M0077,2024-05-02 21:25:48,Purchase,1173.44,Wallet,Success,INR
T003987,A00349,M0091,2025-12-05 05:21:47,Transfer,835.26,Card,Success,INR
T003988,A00363,M0001,2025-03-22 16:49:58,Purchase,1159.81,Wallet,Success,INR
T003989,A00382,M0057,2025-09-02 05:27:03,Transfer,737.31,UPI,Success,INR
T003990,A00049,M0017,2024-10-17 05:37:29,Purchase,944.12,ATM,Success,INR
T003991,A00277,M0050,2025-11-01 20:29:25,Bill_Payment,736.94,UPI,Success,INR
T003992,A00271,M0098,2025-02-15 20:02:11,Bill_Payment,933.14,NetBanking,Success,INR
T003993,A00014,M0014,2025-09-06 10:39:37,Purchase,824.0,UPI,Success,INR
T003994,A00298,M0059,2024-10-07 14:32:45,Withdrawal,378.77,UPI,Success,INR
T003995,A00015,M0081,2024-02-12 09:35:51,Transfer,282.86,NetBanking,Success,INR
T003996,A00234,M0003,2025-04-30 11:55:26,Transfer,1177.68,NetBanking,Success,INR
T003997,A00063,M0098,2025-08-18 10:43:19,Transfer,1888.41,NetBanking,Failed,INR
T003998,A00196,M0040,2025-12-03 06:16:33,Transfer,4441.82,UPI,Success,INR
T003999,A00027,M0089,2024-02-20 16:45:34,Bill_Payment,2944.84,NetBanking,Success,INR
T004000,A00093,M0066,2024-07-28 16:38:13,Withdrawal,2474.5,UPI,Success,INR
T004001,A00105,M0034,2024-05-05 11:50:36,Transfer,1347.89,UPI,Success,INR
T004002,A00309,M0090,2025-05-06 19:13:45,Bill_Payment,1220.86,Wallet,Success,INR
T004003,A00052,M0095,2025-05-23 11:12:43,Refund,539.02,Card,Success,INR
T004004,A00319,M0009,2025-08-03 15:32:39,Purchase,486.86,ATM,Success,INR
T004005,A00181,M0094,2024-09-14 22:17:03,Purchase,1301.74,UPI,Success,INR
T004006,A00057,M0084,2024-07-06 23:51:57,Withdrawal,517.24,ATM,Failed,INR
T004007,A00120,M0021,2024-08-17 00:18:40,Refund,1010.78,Card,Success,INR
T004008,A00308,M0093,2024-07-07 04:34:51,Purchase,115.82,Card,Success,INR
T004009,A00363,M0025,2025-02-18 12:07:18,Purchase,1669.74,UPI,Success,INR
T004010,A00043,M0044,2024-01-10 10:51:02,Purchase,432.13,NetBanking,Success,INR
T004011,A00135,M0025,2024-04-23 01:26:33,Withdrawal,303.38,NetBanking,Success,INR
T004012,A00373,M0009,2024-03-16 04:13:33,Bill_Payment,2101.09,UPI,Success,INR
T004013,A00426,M0062,2025-11-06 22:09:26,Transfer,2609.12,NetBanking,Failed,INR
T004014,A00260,M0026,2025-05-16 23:19:19,Purchase,1016.35,UPI,Success,INR
T004015,A00197,M0057,2024-03-25 04:46:27,Bill_Payment,575.13,NetBanking,Success,INR
T004016,A00133,M0037,2024-02-18 02:47:20,Purchase,2093.21,ATM,Success,INR
T004017,A00255,M0016,2025-05-09 18:25:02,Bill_Payment,548.89,UPI,Success,INR
T004018,A00220,M0037,2025-11-19 08:19:09,Purchase,951.58,Card,Success,INR
T004019,A00336,M0076,2025-01-21 00:58:47,Transfer,3690.36,UPI,Success,INR
T004020,A00041,M0024,2025-01-23 21:15:57,Transfer,1537.23,Card,Success,INR
T004021,A00388,M0026,2024-08-05 23:10:08,Transfer,1052.01,Wallet,Success,INR
T004022,A00255,M0020,2025-12-01 21:28:14,Bill_Payment,855.51,UPI,Success,INR
T004023,A00002,M0009,2024-12-11 05:12:37,Refund,1140.75,UPI,Success,INR
T004024,A00195,M0087,2024-08-17 07:03:32,Bill_Payment,1393.27,NetBanking,Success,INR
T004025,A00242,M0029,2024-09-11 03:58:32,Purchase,398.23,Card,Success,INR
T004026,A00149,M0031,2024-08-23 06:08:39,Purchase,3253.32,UPI,Success,INR
T004027,A00198,M0019,2024-01-26 03:16:44,Transfer,726.09,UPI,Failed,INR
T004028,A00299,M0020,2025-08-06 14:59:46,Bill_Payment,912.26,UPI,Success,INR
T004029,A00245,M0087,2024-09-17 12:55:45,Transfer,2280.75,UPI,Success,INR
T004030,A00338,M0027,2024-09-27 21:15:19,Refund,965.53,NetBanking,Success,INR
T004031,A00108,M0094,2024-05-02 08:19:59,Refund,2423.39,UPI,Success,INR
T004032,A00393,M0085,2025-10-17 11:02:38,Transfer,1051.19,Card,Success,INR
T004033,A00212,M0044,2024-09-13 19:18:39,Bill_Payment,1199.19,UPI,Success,INR
T004034,A00156,M0035,2025-10-17 01:02:48,Refund,1331.2,UPI,Success,INR
T004035,A00026,M0071,2025-02-24 00:25:04,Bill_Payment,1535.35,UPI,Success,INR
T004036,A00082,M0022,2024-09-15 18:53:06,Transfer,1814.48,Card,Success,INR
T004037,A00083,M0074,2024-02-16 21:19:32,Bill_Payment,2826.5,UPI,Success,INR
T004038,A00131,M0087,2025-06-08 02:13:22,Purchase,2679.44,ATM,Failed,INR
T004039,A00329,M0015,2024-07-26 20:57:07,Transfer,537.03,UPI,Success,INR
T004040,A00100,M0094,2024-11-06 10:46:27,Purchase,4059.36,UPI,Success,INR
T004041,A00256,M0098,2024-05-28 03:51:38,Purchase,237.35,Card,Failed,INR
T004042,A00049,M0013,2025-03-13 02:54:32,Bill_Payment,621.36,UPI,Success,INR
T004043,A00401,M0004,2024-06-03 22:26:40,Transfer,968.73,NetBanking,Success,INR
T004044,A00063,M0082,2025-11-08 23:07:07,Purchase,383.89,Wallet,Success,INR
T004045,A00311,M0056,2024-03-30 09:03:52,Purchase,1410.7,UPI,Success,INR
T004046,A00407,M0023,2025-11-28 09:22:23,Refund,2134.26,Card,Success,INR
T004047,A00290,M0097,2024-12-23 21:48:58,Bill_Payment,577.46,Card,Failed,INR
T004048,A00105,M0098,2024-06-22 12:03:06,Purchase,1664.21,ATM,Success,INR
T004049,A00105,M0034,2024-08-04 12:03:08,Refund,2328.93,UPI,Success,INR
T004050,A00325,M0100,2025-03-31 05:55:23,Purchase,192.1,UPI,Success,INR
T004051,A00015,M0099,2025-08-31 19:14:29,Transfer,1282.83,Card,Success,INR
T004052,A00175,M0017,2025-09-20 11:28:39,Withdrawal,1534.53,UPI,Success,INR
T004053,A00259,M0028,2024-07-17 18:49:19,Bill_Payment,480.35,NetBanking,Success,INR
T004054,A00211,M0014,2025-04-30 04:41:08,Bill_Payment,374.11,Wallet,Pending,INR
T004055,A00412,M0034,2025-06-16 00:34:40,Purchase,590.52,UPI,Failed,INR
T004056,A00259,M0075,2024-07-18 03:49:36,Transfer,926.72,NetBanking,Success,INR
T004057,A00102,M0057,2025-01-05 18:23:51,Purchase,558.02,Wallet,Success,INR
T004058,A00260,M0077,2025-03-23 15:24:12,Transfer,1808.07,Wallet,Success,INR
T004059,A00344,M0097,2024-09-04 14:56:52,Transfer,1609.25,NetBanking,Success,INR
T004060,A00159,M0055,2024-09-20 17:34:31,Purchase,1538.15,NetBanking,Success,INR
T004061,A00045,M0066,2024-02-27 21:33:05,Purchase,3402.87,UPI,Success,INR
T004062,A00443,M0098,2024-10-28 16:15:42,Purchase,1960.4,Wallet,Success,INR
T004063,A00301,M0093,2024-01-31 04:20:28,Transfer,1415.23,UPI,Success,INR
T004064,A00251,M0037,2025-05-12 02:17:45,Withdrawal,364.25,UPI,Success,INR
T004065,A00331,M0068,2024-09-05 06:51:11,Purchase,3108.02,UPI,Success,INR
T004066,A00165,M0076,2025-08-27 03:27:40,Refund,3428.92,NetBanking,Success,INR
T004067,A00193,M0026,2024-09-27 00:57:57,Purchase,815.52,UPI,Success,INR
T004068,A00009,M0061,2025-08-28 00:36:42,Transfer,529.33,NetBanking,Success,INR
T004069,A00401,M0092,2025-10-27 03:17:30,Transfer,2162.72,Card,Success,INR
T004070,A00374,M0067,2025-01-28 05:46:49,Purchase,213.09,UPI,Success,INR
T004071,A00065,M0084,2025-05-16 19:41:26,Purchase,1569.51,UPI,Success,INR
T004072,A00387,M0074,2025-08-14 00:46:46,Bill_Payment,4217.97,UPI,Success,INR
T004073,A00282,M0052,2024-03-24 01:59:23,Transfer,778.18,UPI,Success,INR
T004074,A00181,M0018,2024-12-30 00:03:05,Purchase,1363.73,UPI,Success,INR
T004075,A00415,M0053,2025-07-02 06:51:58,Purchase,1201.02,UPI,Success,INR
T004076,A00282,M0063,2024-12-07 21:24:41,Bill_Payment,2804.52,Wallet,Success,INR
T004077,A00279,M0053,2025-02-10 15:36:42,Purchase,1206.54,Card,Success,INR
T004078,A00030,M0027,2025-02-28 07:00:15,Bill_Payment,805.58,Card,Success,INR
T004079,A00266,M0031,2024-04-02 07:52:05,Purchase,279.42,UPI,Success,INR
T004080,A00328,M0091,2025-09-05 05:07:38,Transfer,1193.71,UPI,Success,INR
T004081,A00217,M0001,2025-02-15 04:26:46,Purchase,1029.85,NetBanking,Success,INR
T004082,A00320,M0006,2025-03-07 09:09:29,Bill_Payment,175.72,Card,Success,INR
T004083,A00406,M0011,2025-11-08 21:20:20,Withdrawal,443.2,UPI,Success,INR
T004084,A00399,M0034,2024-06-07 07:40:55,Transfer,640.42,UPI,Success,INR
T004085,A00379,M0084,2024-01-14 22:33:54,Purchase,640.54,Wallet,Failed,INR
T004086,A00105,M0063,2025-01-07 02:31:42,Transfer,1069.13,UPI,Success,INR
T004087,A00184,M0053,2024-08-12 18:38:27,Purchase,993.47,UPI,Success,INR
T004088,A00330,M0085,2025-05-19 05:59:13,Purchase,1036.41,UPI,Success,INR
T004089,A00148,M0085,2024-03-13 23:21:19,Bill_Payment,8380.18,NetBanking,Success,INR
T004090,A00105,M0018,2024-09-05 22:06:10,Withdrawal,737.1,NetBanking,Failed,INR
T004091,A00047,M0021,2025-05-25 18:34:25,Purchase,501.48,UPI,Success,INR
T004092,A00087,M0019,2025-08-25 11:30:20,Refund,4493.08,UPI,Success,INR
T004093,A00309,M0004,2024-08-03 07:03:02,Bill_Payment,4095.1,Card,Success,INR
T004094,A00437,M0077,2025-08-24 19:13:55,Transfer,414.06,UPI,Success,INR
T004095,A00129,M0082,2025-06-24 10:46:35,Transfer,3268.5,UPI,Success,INR
T004096,A00258,M0029,2024-08-07 14:17:05,Bill_Payment,208.1,UPI,Success,INR
T004097,A00314,M0025,2025-12-27 15:56:42,Transfer,14520.99,UPI,Success,INR
T004098,A00147,M0056,2024-08-08 17:22:19,Transfer,5456.45,NetBanking,Success,INR
T004099,A00446,M0077,2025-01-23 21:10:03,Withdrawal,1770.01,Card,Success,INR
T004100,A00072,M0063,2025-07-07 06:30:59,Purchase,2374.91,NetBanking,Success,INR
T004101,A00140,M0027,2025-10-08 13:47:29,Bill_Payment,1634.91,Card,Success,INR
T004102,A00410,M0060,2024-02-11 20:08:15,Transfer,606.0,ATM,Success,INR
T004103,A00027,M0083,2025-11-06 12:53:04,Transfer,3216.65,ATM,Success,INR
T004104,A00029,M0049,2024-10-09 19:55:46,Purchase,3716.52,UPI,Success,INR
T004105,A00271,M0065,2024-02-27 21:40:53,Purchase,569.9,UPI,Success,INR
T004106,A00174,M0038,2025-06-20 15:37:58,Purchase,1065.5,NetBanking,Success,INR
T004107,A00253,M0083,2024-03-13 21:42:36,Purchase,361.45,NetBanking,Success,INR
T004108,A00385,M0052,2024-05-08 10:12:24,Withdrawal,1050.6,Wallet,Success,INR
